"rank","track","artist","billed_artist_count","is_collaboration","spotify_streams_total","daily_streams","daily_streams_rank","daily_stream_share_pct"
46,418,33,1,1,1.53539165304464,0.96619244138424,71,0.0194376319834076
47,251,177,1,1,1.48418730873286,0.981010132985899,69,0.0572594125641829
48,527,346,1,1,1.41293154050992,0.420978981264682,125,-0.348874469386522
49,605,141,1,1,1.36049192578119,0.314254961622598,147,-0.41461232611025
50,504,118,1,1,1.34332787418089,0.890364655794487,76,0.0608614869052089
51,649,295,1,1,1.33661460452271,1.4427789752073,44,0.516523891045024
52,232,179,1,1,1.25203156391556,1.50285582403707,41,0.632690788543119
53,429,275,1,1,1.2202330711084,1.37590861889704,48,0.549843078699516
54,174,326,1,1,1.16009973420129,2.63889106020094,26,1.71061153509521
55,198,387,1,1,1.14003168869343,0.590872706092659,101,-0.0814204495653262
56,613,310,1,1,1.13473323546755,0.767904786496591,87,0.0788718586103399
57,514,391,1,1,1.11743109786827,1.03841009847468,66,0.331917581067431
58,711,281,1,1,1.09817141424656,0.895642986955572,75,0.217551720739849
59,559,250,1,1,1.08680918663935,0.197730790167751,170,-0.410109733183967
60,73,261,1,1,1.04303594906106,1.14285165478496,62,0.485906259146301
61,53,96,1,1,1.03664271622345,0.289766436243973,151,-0.302948021538438
62,469,128,1,1,1.01671811090243,0.40138945414214,131,-0.189482679796112
63,231,186,1,1,1.00288167501131,0.814892494803174,81,0.20944705347254
64,97,310,1,1,0.999263819910507,0.291449726009922,150,-0.28403713124805
65,36,118,1,1,0.980691901237856,1.22204170930542,54,0.614680416837988
66,538,345,1,1,0.972060613053958,0.433440929314251,121,-0.134551046095463
67,186,344,1,1,0.952076822511373,3.701930575759,17,3.04337904127491
68,680,161,1,1,0.943114365037089,0.0402968580887475,208,-0.500161591709622
69,125,99,1,1,0.920410439831938,5.51882311508976,4,4.8984473269034
70,294,252,1,1,0.91094014896402,0.841006116831639,78,0.304001504924478
71,7,277,1,1,0.906595652016319,0.517090300769084,109,-0.0138815556710848
72,607,359,1,1,0.88253199441783,0.25044082155832,158,-0.265126240957662
73,584,33,1,1,0.880784842436404,0.319371645238938,144,-0.194885791307651
74,694,252,1,1,0.854338460395783,0.772821027157446,85,0.280588021707807
75,157,201,1,1,0.853388610119454,0.1358046934261,186,-0.366884841091653
76,650,79,2,2,0.850995779707971,0.192790841200333,172,-0.30745061446472
77,491,21,1,1,0.841490274572977,0.124998016234723,189,-0.371387434017936
78,225,4,1,1,0.841253254170175,1.16087212307317,60,0.688522940829025
79,717,170,1,1,0.817806051063664,1.36957634574421,49,0.928961403092524
80,212,9,1,1,0.795031519012075,0.431671427524439,122,-0.0273893344499331
81,144,355,1,1,0.794862213905108,0.120208938309067,193,-0.354277580898061
82,15,119,1,1,0.791432805976256,-0.158704201296378,283,-0.645145083935927
83,698,310,1,1,0.785906782898786,0.625357515638337,97,0.182431495914843
84,505,359,1,1,0.769882248017267,1.14630444634072,61,0.747957167455957
85,594,374,2,2,0.712142469228546,0.0733936540502121,199,-0.36238224816537
86,135,59,1,1,0.688955852662239,0.249479557492235,159,-0.154362454971107
87,99,21,1,1,0.682640445909069,0.822345524266233,79,0.486806777731558
88,542,96,1,1,0.657987596321522,0.0259102266064099,212,-0.386696249967297
89,92,205,1,1,0.656586471381323,-0.239918083077047,320,-0.686568938857728
90,175,284,1,1,0.654631113298839,0.414385916739668,128,0.0536573382231566
91,285,252,1,1,0.645267424263094,1.39400452270613,46,1.17480297686756
92,237,214,1,1,0.642172819339885,0.591894318575449,100,0.266179724343703
93,118,373,1,1,0.620056852395535,0.419847448451464,127,0.086976525877649
94,366,269,1,1,0.602041301793364,-0.176931578441866,293,-0.592915005991047
95,195,347,1,1,0.593865779815271,0.459504979428994,117,0.155415938357147
96,493,265,1,1,0.584801939757648,0.556441779061896,104,0.276985947366781
97,82,48,1,1,0.572221068149447,0.774482763917429,84,0.547141522943746
98,147,97,1,1,0.565827753384571,3.69210024973788,18,4.0258448177898
99,146,356,1,1,0.535837491746036,-0.578433905381003,569,-1.05127896588663
100,32,279,1,1,0.527365793059085,-0.0848657581572914,249,-0.448832032349999
101,565,30,1,1,0.52044837028994,0.192148561622545,173,-0.10663496995251
102,678,214,1,1,0.509683151496913,-0.118339731723162,267,-0.480350182833978
103,702,69,1,1,0.499398180704783,1.95615002431262,35,2.0942324524145
104,513,269,1,1,0.491361771226126,1.63938118502841,37,1.71691516519201
105,586,122,1,1,0.464803471719475,-0.251347642140843,330,-0.625333675060283
106,320,252,1,1,0.463506712478986,0.095573852489873,195,-0.185880605455086
107,495,104,1,1,0.460947815497209,0.622426306826954,98,0.485005740561044
108,328,147,1,1,0.456847996742154,-0.142257102443686,276,-0.483051738589748
109,220,151,1,1,0.456718691418507,-0.286440246454763,348,-0.666757529982084
110,83,9,1,1,0.447337759102676,0.511643856161463,110,0.358933138625127
111,675,176,1,1,0.447240882519025,0.34907384276075,139,0.150913345430864
112,654,21,1,1,0.444628067757033,0.0682791257344687,200,-0.206592532915987
113,343,306,1,1,0.43494825031328,0.491282731425337,115,0.345425359846279
114,606,370,1,1,0.428732780368148,-0.22982265508255,315,-0.581208264382712
115,625,56,1,1,0.422292767061059,0.156622741888706,177,-0.0760173380537867
116,227,85,1,1,0.42137122988437,-0.229846363389112,316,-0.578506708626942
117,648,59,1,1,0.393389675436917,-0.0576550881251547,235,-0.33626720919293
118,230,347,1,1,0.386812043598201,-0.0470790280976146,232,-0.318256837487799
119,326,21,1,1,0.373468583349874,-0.00516489739543935,220,-0.253419499349327
120,398,395,1,1,0.372588877271886,2.99088397713547,22,3.77279909533271
121,88,21,1,1,0.3696996688264,-0.0125618890429873,224,-0.26062364803138
122,17,275,1,1,0.351867023257526,1.01927102917683,67,1.15769312374769
123,112,334,1,1,0.347780809248051,-0.536168460681582,531,-0.96032658877572
124,634,346,1,1,0.347105155076758,0.0622270416592022,201,-0.141755194777515
125,523,315,1,1,0.345940621626023,2.8355837926471,23,3.65212960490833
126,12,104,1,1,0.344389863761449,0.858569661393372,77,0.950573849138681
127,339,21,1,1,0.343782228498805,0.357419166670804,138,0.265279205758446
128,712,38,1,1,0.34264538646433,0.978238416418665,70,1.11716978741114
129,701,90,1,1,0.340988672547216,4.11565345708088,15,5.42525069927848
130,521,290,1,1,0.3384238189712,-0.191268638010481,296,-0.483952257175004
131,124,269,1,1,0.330854365999176,-0.440570102719172,446,-0.823447763816724
132,360,91,1,1,0.330160678190631,0.318750918667116,145,0.226556906592414
133,121,118,1,1,0.329013204888445,1.4962304300031,42,1.85649554590677
134,549,143,1,1,0.325415850881408,0.795669368782055,82,0.892940659682262
135,564,385,1,1,0.320188438234552,0.3681504083413,136,0.305802542094991
136,412,258,1,1,0.319950078079971,0.151572872590861,180,0.00412881603404622
137,171,262,1,1,0.318966840032697,-0.115158508042573,265,-0.365984322506396
138,638,354,1,1,0.306044143770143,-0.377525404967882,407,-0.727092275194273
139,132,176,1,1,0.305063464745151,0.622294833490561,99,0.680418273561716
140,440,310,1,1,0.29450557013025,0.638763485349219,95,0.718240054142491
141,603,327,1,1,0.289268793678696,-0.209965870686029,304,-0.481250701419235
142,640,30,1,1,0.289039628655028,0.0156703934719401,215,-0.160666085067902
143,705,352,1,1,0.281209955405875,-0.487445735394731,485,-0.873876804591091
144,658,16,1,1,0.276568399826383,-0.109179704187591,259,-0.329063060510878
145,40,111,1,1,0.271514846478692,-0.20840974365528,302,-0.468643441225643
146,241,349,1,1,0.271403637442559,-0.445969130713667,453,-0.810840503623132
147,185,286,1,1,0.267201949359814,1.29216010361476,51,1.7025068678279
148,710,137,1,1,0.242119347883374,1.5462549568503,38,2.13115371441002
149,576,259,1,1,0.240627331869269,0.315267952903002,146,0.322011876629609
150,126,217,1,1,0.223804945888039,0.0810988536830746,198,-0.00667740698903245
151,704,347,1,1,0.221191519081169,-0.0764385328245663,244,-0.239911720570479
152,522,29,1,1,0.214241127815916,-0.247821570364797,327,-0.492056924442313
153,724,255,1,1,0.213803144646311,-0.306846632503418,360,-0.580307745797455
154,349,176,1,1,0.211960865469347,0.340948359511549,141,0.395854400620646
155,621,347,1,1,0.211920841589772,-0.107597713549683,258,-0.279534538321767
156,405,147,1,1,0.205649752668821,-0.232085720708985,318,-0.462339811128847
157,240,177,1,1,0.194256387880883,0.577315865340014,103,0.77857479935468
158,155,286,1,1,0.1912284958493,2.52161037823668,29,3.75478872362758
159,61,234,1,1,0.185170249148872,-0.735094084545826,711,-1.22147697850012
160,277,310,1,1,0.173703708853713,1.10989279806168,65,1.63676901110417
161,364,389,1,1,0.168802916124297,-0.220136734201407,308,-0.420015437621789
162,568,346,1,1,0.156671439672075,0.0366975060924173,209,-0.00847844415954536
163,219,290,1,1,0.155019255850903,-0.300428147326729,356,-0.536182335119884
164,308,181,1,1,0.145319496346503,0.24535000154914,162,0.333718618237944
165,234,175,1,1,0.144349665455518,0.136319810268688,184,0.162620087039199
166,643,103,1,1,0.142479352695474,-0.221910546592413,310,-0.403806103087171
167,515,30,1,1,0.141873322243413,-0.103321597166019,256,-0.215597718768552
168,3,388,1,1,0.141602027327481,0.153144086725786,179,0.192337200352665
169,689,339,1,1,0.140141341264143,-0.0696601124482439,242,-0.160666085067902
170,585,196,1,1,0.138638746994088,0.29428825689565,149,0.420168402422573
171,332,261,1,1,0.138177029013296,1.44251171793332,45,2.24912164907863
172,496,248,1,1,0.134567005195374,-0.218647421489153,307,-0.392999880064093
173,266,343,1,1,0.122380054344862,-0.0779752621499456,247,-0.157064010726876
174,109,118,1,1,0.101792021292338,1.1299995973274,63,1.84298776712792
175,506,230,1,1,0.101658388281291,-0.694886951916162,675,-1.1494354916796
176,346,309,1,1,0.0968777298408646,1.53553449168279,40,2.52287929899662
177,692,129,1,1,0.0927018006547281,0.478156950792013,116,0.789381022377759
178,70,75,1,1,0.0919618865905683,-0.0324768665556165,229,-0.0535043734223729
179,258,321,1,1,0.077963441938497,-0.051178409832357,233,-0.0697137079569908
180,305,105,1,1,0.0732984647991335,-0.472630199093669,472,-0.773018723042357
181,300,288,1,1,0.0655292538730573,0.287139124816712,153,0.514722853874511
182,301,233,2,2,0.0630329155885431,0.0461161696995807,205,0.110390009094319
183,487,113,1,1,0.0581507107102439,0.760380632113843,89,1.33059269211695
184,540,302,1,1,0.0554826046815003,0.128961614031879,187,0.260776612832163
185,708,347,1,1,0.0522027622075091,-0.280129526307904,344,-0.434423734985894
186,22,14,1,1,0.0517834102622796,-0.240586226261994,322,-0.365984322506396
187,677,117,1,1,0.0481097530541209,0.262178588607431,155,0.498513519339893
188,213,381,1,1,0.0406485934713725,0.253031492875439,157,0.494911444998866
189,397,269,1,1,0.038430581390003,-0.121964947326651,268,-0.149859862044824
190,20,347,1,1,0.0378939626101308,-0.25329172327898,331,-0.376790545529475
191,363,192,1,1,0.0341420745004492,0.679916794940793,93,1.24504342651757
192,562,95,1,1,0.0294396421422947,-0.167984925665359,289,-0.221000830280091
193,27,34,1,1,0.0247340869094905,0.125532530782681,188,0.296797356242425
194,573,30,1,1,0.020595531014878,-0.345083820387786,383,-0.523575074926293
195,272,171,1,1,0.0200537122631741,0.212360970617505,167,0.455288627247578
196,55,275,1,1,0.00905567545421871,0.517771375757611,108,1.0145106686919
197,30,292,1,1,0.00530193675215222,0.122821162632152,190,0.319310320873839
198,454,320,1,1,0.000171863337043879,-0.314021628189516,367,-0.454235143861538
199,105,347,1,1,-0.00080509522617361,-0.310217522636508,362,-0.446130476594229
200,351,275,1,1,-0.00468941153415159,0.21694745028708,166,0.503016112266175
201,446,360,1,1,-0.0073523175910636,0.122096981631693,191,0.336420173993714
202,76,235,1,1,-0.00755246108519551,0.246408254142073,161,0.560649301722595
203,361,151,1,1,-0.00965459427621096,-0.43864110868521,443,-0.671260122908367
204,222,121,1,1,-0.0158558715271408,-0.199243250217919,298,-0.233608090473683
205,721,82,1,1,-0.0216866303032489,1.22724676024622,53,2.37249269525877
206,533,347,1,1,-0.0221633313354077,-0.0896893208924931,252,-0.0273893344499331
207,245,323,1,1,-0.0259999177814574,1.3810102154092,47,2.66876330980818
208,169,231,1,1,-0.0285657834001839,-0.0224784270879664,225,0.103185860412267
209,432,401,1,1,-0.02977940574163,0.45616210820366,118,0.983893036793174
210,430,122,1,1,-0.0341030064169836,-0.240211203958185,321,-0.291241279930102
211,693,92,1,1,-0.0341081389193012,1.48595395675849,43,2.89119140036655
212,16,286,1,1,-0.0420793776666514,0.932746486726125,74,1.8952178450728
213,85,153,1,1,-0.047329816694797,-0.3026050009293,357,-0.394800917234606
214,390,262,1,1,-0.0505161946148466,-0.123072771833306,269,-0.0562059291781425
215,79,221,1,1,-0.0540944547494117,0.0840710132057927,197,0.33732069257897
216,484,128,1,1,-0.0564455215317079,0.0466226653397828,204,0.269781798684729
217,720,354,1,1,-0.060098263190516,-0.600430903269953,586,-0.946818809996871
218,211,200,1,1,-0.0622351769160161,-0.445387199552584,451,-0.652349232617979
219,414,30,1,1,-0.0624418649530094,-0.520620122177674,516,-0.794631169088514
220,697,202,1,1,-0.0641206944129733,0.533912421925585,106,1.20542060876629
221,449,318,1,1,-0.0652731267244411,-0.497560561094598,496,-0.749605239825687
222,384,237,1,1,-0.065402595902622,0.259906901778609,156,0.688522940829025
223,407,297,1,1,-0.0671671116454096,-0.401231556229939,421,-0.564998929848094
224,411,258,1,1,-0.0682572117644117,-0.44599930492202,454,-0.64964767686221
225,310,356,1,1,-0.0685172826447591,-0.699022973761047,679,-1.13142511997446
226,160,346,1,1,-0.0694401884887331,-0.337503628189526,378,-0.442528402253203
227,46,14,1,1,-0.0702266757945806,0.983997379612793,68,2.07802311787988
228,556,285,1,1,-0.0706916130350423,-0.172205004233511,291,-0.125545860242897
229,615,50,1,1,-0.0756056346084596,-0.638730594871622,616,-1.01435770389111
230,681,289,1,1,-0.0838665970875753,-0.345782137781086,384,-0.446130476594229
231,700,92,1,1,-0.0870078379027359,0.322391221374781,143,0.850616286175204
232,216,283,1,1,-0.0891621924976139,2.01274606267887,33,4.13750912236161
233,359,316,1,1,-0.0918377346306544,-0.35062940882285,389,-0.448832032349999
234,465,45,1,1,-0.0922864165374849,-0.508970722453024,502,-0.756809388507739
235,367,280,1,1,-0.0925466319953624,0.263963177501419,154,0.748857686041214
236,399,176,1,1,-0.0930096029814151,-0.0657396206630197,238,0.106787934753293
237,194,347,1,1,-0.0932692401291723,-0.39179133961681,415,-0.528077667852575
238,653,380,1,1,-0.0951605214503284,0.675925178235881,94,1.55842389418685
239,357,21,1,1,-0.0966626819877933,-0.0769644261701379,245,0.0905786002186751
240,133,390,1,1,-0.099201227272587,0.209410364100753,169,0.655203753174532
241,432,401,1,1,-0.100044331139211,0.72838088415605,90,1.6754913102702
242,544,136,2,2,-0.103457633131213,-0.0659853249310326,239,0.121196232117398
243,690,333,1,1,-0.106357829468984,1.20191982293551,56,2.62823997347164
244,575,241,1,1,-0.107635634595281,-0.318123165224855,370,-0.371387434017936
245,447,77,1,1,-0.113613688959028,0.0212849515260958,213,0.309404616436017
246,81,265,1,1,-0.114858034025615,-0.115684401388145,266,0.0383485222737951
247,578,284,1,1,-0.117092503849158,-0.134023854164656,274,0.00502933461930292
248,66,353,1,1,-0.123544767692295,0.453836538859923,119,1.19371386715795
249,323,266,1,1,-0.12428763595732,-0.481852730346542,479,-0.684767901687215
250,636,152,1,1,-0.124734833534841,-0.143705464444605,278,-0.0048763698185193
251,48,251,1,1,-0.126868793059477,-0.164068744481328,285,-0.0426981503992945
252,450,45,1,1,-0.128095012923043,-0.61552231804738,600,-0.952221921508411
253,518,378,1,1,-0.130943064964968,-0.312351270227147,364,-0.338068246363443
254,265,151,1,1,-0.132910736233764,-0.440264050034454,445,-0.59471604316156
255,588,207,1,1,-0.134364371732885,-0.0608169141003741,236,0.176127865818047
256,619,68,1,1,-0.144703554279542,-0.100877486289469,253,0.109489490509063
257,543,191,1,1,-0.152175904163118,-0.488372514651272,487,-0.680265308760932
258,162,257,1,1,-0.162729769884181,0.524452807607086,107,1.44315751527401
259,572,287,1,1,-0.163485939281972,0.0205844788321992,214,0.391351807694363
260,365,104,1,1,-0.164532723972964,0.115374599070882,194,0.592167452206574
261,508,70,1,1,-0.164589157402203,-0.238644300424453,319,-0.148959343459567
262,19,332,1,1,-0.164836519917657,-0.206172541636004,300,-0.0805199309800695
263,444,125,1,1,-0.165070499373077,-0.500265463343337,498,-0.69647464329555
264,33,38,1,1,-0.166025655644759,-0.113005362746565,263,0.115793120605858
265,651,249,1,1,-0.167282044019601,-0.47608945655122,474,-0.64424456535067
266,452,322,1,1,-0.168411811393605,-0.294621767519475,353,-0.262424685201893
267,295,275,1,1,-0.169442437135985,0.141999027340742,183,0.657905308930302
268,669,64,1,1,-0.171460132230187,-0.356573727868286,394,-0.389397805723067
269,599,325,1,1,-0.17260576457849,-0.442921535670068,448,-0.570402041359633
270,516,3,1,1,-0.174625093398781,-0.393050035165227,416,-0.463240329714104
271,11,245,1,1,-0.175513016299729,-0.340771063893979,380,-0.352476543727548
272,275,347,1,1,-0.17844653293893,-0.314538900332701,368,-0.293042317100616
273,617,189,1,1,-0.178726656722699,-0.368005442232679,402,-0.406507658842941
274,8,252,1,1,-0.181574154550758,0.233282473508749,163,0.877631843732901
275,356,142,1,1,-0.183024021395595,-0.0780011257571048,248,0.216651202154592
276,659,28,1,1,-0.183350106376174,-0.350603545215691,388,-0.36508380392114
277,557,226,1,1,-0.184505912163344,-0.535724468758681,530,-0.759510944263509
278,235,139,1,1,-0.185750290964688,-0.107453308409711,257,0.158117494112916
279,156,304,1,1,-0.189243978063411,1.17834514500985,57,2.92631162519155
280,657,123,1,1,-0.191013462453982,-0.286108330162886,347,-0.218299274524322
281,217,108,1,1,-0.194572691366338,-0.401766070777897,422,-0.46414084829936
282,535,53,1,1,-0.195022303388612,-0.700331241223186,680,-1.10981267392831
283,291,341,1,1,-0.195767793326182,-0.550020577615961,542,-0.783824946065436
284,115,169,1,1,-0.202033373843237,-0.222279102994432,312,-0.0661116336159648
285,145,314,1,1,-0.20369469978356,-0.690041836174994,672,-1.08549867212638
286,206,145,1,1,-0.208366361224064,-0.539175105013845,535,-0.753207314166713
287,347,275,1,1,-0.213964032106188,0.0947138875518276,196,0.649800641662993
288,14,190,1,1,-0.217488143136489,-0.0610583077671938,237,0.312106172191787
289,304,168,1,1,-0.218329608457773,-0.671452368529277,652,-1.04047274286355
290,149,35,1,1,-0.221246156514195,0.0440794106357891,206,0.552544634455286
291,642,290,1,1,-0.222631483949607,-0.245888265729642,325,-0.0904256354178917
292,387,349,1,1,-0.223107452455614,-0.391452957423143,414,-0.41461232611025
293,254,63,1,1,-0.223430612150834,0.494974761347321,113,1.56292648711314
294,555,151,1,1,-0.225809134206091,-0.274788691429517,340,-0.15076038063008
295,687,392,1,1,-0.231141953510873,-0.159615893448742,284,0.114892602020602
296,113,104,1,1,-0.232483579978195,0.209860821925444,168,0.949673330553424
297,136,54,1,1,-0.233536894754296,-0.311336123646146,363,-0.223702386035861
298,170,246,1,1,-0.235176013585999,0.0343331413379418,210,0.559748783137338
299,164,183,1,1,-0.236465139132901,-0.534495947418616,528,-0.724390719438503
300,190,157,1,1,-0.237015936149222,-0.484279598818319,482,-0.610925377696178
301,467,165,2,2,-0.244989295367013,-0.361673169079853,398,-0.324560467584595
302,106,182,1,1,-0.246193920166838,-0.602405158616443,589,-0.873876804591091
303,312,176,1,1,-0.246966691884332,0.168798034958927,176,0.892940659682262
304,393,307,1,1,-0.247615035360195,-0.377490920158337,406,-0.357879655239087
305,93,175,1,1,-0.249272351683683,0.376827648543231,133,1.37651913996503
306,271,34,1,1,-0.251129580177256,0.765273164468136,88,2.27613720663632
307,316,89,1,1,-0.251176331731231,0.00664399457335882,217,0.530031669823872
308,336,277,1,1,-0.252051488436273,-0.00669731611962542,222,0.501215075095662
309,409,51,1,1,-0.254684505498467,-0.110061222131603,260,0.267980761514216
310,602,147,1,1,-0.256359190402569,-0.462330017542495,463,-0.544287002387193
